nm_name,st_name,nm_city,st_address,st_url,st_score,st_price,st_total_com,st_tag
一中商圈,VR文森家 小茶館,台中市,北區一中街138-25號益民商圈內一樓,"https://www.google.com.tw/maps/place/VR%E6%96%87%E6%A3%AE%E5%AE%B6+%E5%B0%8F%E8%8C%B6%E9%A4%A8/@24.1531212,120.6872646,20.75z/data=!4m6!3m5!1s0x346e94220dedc9df:0x3dab70a510acfd64!8m2!3d24.1532556!4d120.6874132!16s%2Fg%2F1q6n2lryt?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,$200-400,370.0,"甜點,熔岩蛋糕,苦,抹茶,鐵觀音,素食,玫瑰,塔,金萱,拉麵"
一中商圈,麵屋守破離,台中市,北區錦新街90巷2號,"https://www.google.com.tw/maps/place/%E9%BA%B5%E5%B1%8B%E5%AE%88%E7%A0%B4%E9%9B%A2/@24.1536534,120.6863596,19.25z/data=!4m6!3m5!1s0x34693d5fea757155:0x78d52ca864a4fd26!8m2!3d24.1535993!4d120.6863215!16s%2Fg%2F11tp35gpbl?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,$200-400,336.0,"溏心蛋,高麗菜,道,菠菜,碗麵,有嚼勁,細麵,牆上,Q,粗麵"
一中商圈,芭樂小姐姐,台中市,北區ㄧ中街140號益民商圈內,"https://www.google.com.tw/maps/place/%E8%8A%AD%E6%A8%82%E5%B0%8F%E5%A7%90%E5%A7%90/@24.1536193,120.6865525,20z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693ddee41086c1:0x7392ad3fcdbd47a4!8m2!3d24.1536193!4d120.686746!16s%2Fg%2F11rn7913c_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.3,$1-200,26.0,"甘草,檸檬,外送,姊,美"
一中商圈,又見。雞蛋糕,台中市,北區一中街146號,"https://www.google.com.tw/maps/place/%E5%8F%88%E8%A6%8B%E3%80%82%E9%9B%9E%E8%9B%8B%E7%B3%95/@24.1536658,120.6866253,21z/data=!4m6!3m5!1s0x34693d67b1c9a2db:0x8ac6dfecd2979709!8m2!3d24.153623!4d120.6868248!16s%2Fg%2F11c5_1f40g?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.4,$,161.0,"焦糖,海鹽,餡,口感,外送,卡士達,龍眼,創意,烤,綜合口味"
一中商圈,安康素食滷味,台中市,北區一中街148-8號,"https://www.google.com.tw/maps/place/%E5%AE%89%E5%BA%B7%E7%B4%A0%E9%A3%9F%E6%BB%B7%E5%91%B3/@24.1535875,120.6867966,20z/data=!4m6!3m5!1s0x34693d67a42fbc8b:0xda096e399171ef03!8m2!3d24.1535667!4d120.6870414!16s%2Fg%2F11cjpzvltj?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,$1-200,351.0,"cp值,碗,湯,健康,酸菜,辣,飯,佛,甜,索斯佩索咖啡"
一中商圈,海人鹽水雞一中總店,台中市,北區一中街148號,"https://www.google.com.tw/maps/place/%E6%B5%B7%E4%BA%BA%E9%B9%BD%E6%B0%B4%E9%9B%9E%E4%B8%80%E4%B8%AD%E7%B8%BD%E5%BA%97/@24.1537105,120.6867772,21z/data=!4m6!3m5!1s0x34693daf7546a6fb:0xcf0084ed1e68f4e4!8m2!3d24.1536906!4d120.6868261!16s%2Fg%2F11n88s55_8?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,$1-200,108.0,"筍,雞腿,外送,口味,調味,熊貓,套餐,朋友,花椰菜,辣椒"
一中商圈,世界第二 芭樂爸甘草芭樂（益民總店）,台中市,北區一中街150號,"https://www.google.com.tw/maps/place/%E4%B8%96%E7%95%8C%E7%AC%AC%E4%BA%8C+%E8%8A%AD%E6%A8%82%E7%88%B8%E7%94%98%E8%8D%89%E8%8A%AD%E6%A8%82%EF%BC%88%E7%9B%8A%E6%B0%91%E7%B8%BD%E5%BA%97%EF%BC%89/@24.1537692,120.6868047,21z/data=!4m6!3m5!1s0x34693d0e30c8bbe3:0xe4359c6f5f59e772!8m2!3d24.1537692!4d120.6869414!16s%2Fg%2F11h7jqljyr?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,,222.0,"水果,豬肉,甜,包,哈密瓜,招牌,歌,酸,口味,辣"
一中商圈,放牛班,台中市,北區一中街148之32號,"https://www.google.com.tw/maps/place/%E6%94%BE%E7%89%9B%E7%8F%AD/@24.1535976,120.687305,21z/data=!4m6!3m5!1s0x34693d67082e5b95:0xd0019b8f30e9fb87!8m2!3d24.1535288!4d120.6874169!16s%2Fg%2F11cn2wj_jl?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,$1-200,145.0,"湯,雞腿,配菜,芥末,蛋包飯,cp值,便當,外帶,環境,燒肉"
一中商圈,隨便吧 音樂餐廳,台中市,北區一中街148-16號,"https://www.google.com.tw/maps/place/%E9%9A%A8%E4%BE%BF%E5%90%A7+%E9%9F%B3%E6%A8%82%E9%A4%90%E5%BB%B3/@24.1536851,120.6870991,21z/data=!4m6!3m5!1s0x34693d914f67e135:0xd11a4134210c8912!8m2!3d24.1536348!4d120.6872642!16s%2Fg%2F11h07vt3sm?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$400-600,2971.0,"唱歌,翼尖裝置,聊天,shot,栗子,玩,燉飯,長島冰茶,公關,餐酒館"
一中商圈,MOTONARI豚骨拉麵もとなり沖繩（益民商圏裡）,台中市,北區錦新街30之3號,"https://www.google.com.tw/maps/place/MOTONARI%E8%B1%9A%E9%AA%A8%E6%8B%89%E9%BA%B5%E3%82%82%E3%81%A8%E3%81%AA%E3%82%8A%E6%B2%96%E7%B9%A9%EF%BC%88%E7%9B%8A%E6%B0%91%E5%95%86%E5%9C%8F%E8%A3%A1%EF%BC%89/@24.1535257,120.687781,21z/data=!3m1!5s0x34693d664df63fcf:0xc59bcd6df71fdf82!4m6!3m5!1s0x34693d289576b55d:0x2e904b55f9fec12d!8m2!3d24.1535256!4d120.6879168!16s%2Fg%2F11kpkz52qj?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,$200-400,333.0,"高粱,粗麵,道,叉燒飯,細麵,柴,魚乾,油脂,軟骨,大塊"
一中商圈,孫山東家常麵,台中市,北區雙十路二段47之7號,"https://www.google.com.tw/maps/place/%E5%AD%AB%E5%B1%B1%E6%9D%B1%E5%AE%B6%E5%B8%B8%E9%BA%B5/@24.1533859,120.6885692,19.75z/data=!4m6!3m5!1s0x34693d677ff362ab:0x1ca7b4235e8e9a5c!8m2!3d24.1533601!4d120.6889508!16s%2Fg%2F1tdx6f_v?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,$1-200,697.0,"炸醬麵,牛肉麵,皮蛋,豆腐,有嚼勁,酸辣,肉絲,肉燥,Q,蛋花湯"
一中商圈,歐姆薯薯·早餐 雙十總店,台中市,北區雙十路二段47-6號,"https://www.google.com.tw/maps/place/%E6%AD%90%E5%A7%86%E8%96%AF%E8%96%AF%C2%B7%E6%97%A9%E9%A4%90+%E9%9B%99%E5%8D%81%E7%B8%BD%E5%BA%97/@24.1533859,120.6885692,19.75z/data=!4m6!3m5!1s0x34693d1d43d22a2b:0xaf3533543c9f64fe!8m2!3d24.153401!4d120.68876!16s%2Fg%2F11pf3mccvm?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,$1-200,549.0,"薯餅,蛋餅,狗,羅斯蒂,鹹蛋,店員,海苔,起司粉,法鬥,豆漿紅茶"
一中商圈,一中蠔大一口-蚵蛋燒,台中市,北區一中街261號,"https://www.google.com.tw/maps/place/%E4%B8%80%E4%B8%AD%E8%A0%94%E5%A4%A7%E4%B8%80%E5%8F%A3-%E8%9A%B5%E8%9B%8B%E7%87%92/@24.1537236,120.6865991,21z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693d2482b301d9:0xfc36e179d256ded2!8m2!3d24.1537236!4d120.6867358!16s%2Fg%2F11kpz8lg7q?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.5,$1-200,139.0,"蚵仔煎,夜市,醬,口感,創意,節目,蝦仁,失望,調味,章魚燒"
一中商圈,五哥肉夾饃,台中市,北區一中街261號,"https://www.google.com.tw/maps/place/%E4%BA%94%E5%93%A5%E8%82%89%E5%A4%BE%E9%A5%83/@24.1537692,120.6868047,21z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693d4483c123b3:0x422b0ee1b0923a9c!8m2!3d24.153824!4d120.6869743!16s%2Fg%2F11sdsm2ysz?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$1-200,1345.0,"香,內餡,青椒,生菜,酥脆,口感,油,滷蛋,夜市,皮"
一中商圈,小巷人嘉,台中市,北區一中街140號一樓,"https://www.google.com.tw/maps/place/%E5%B0%8F%E5%B7%B7%E4%BA%BA%E5%98%89/@24.1538332,120.6870447,21z/data=!4m6!3m5!1s0x34693d18857e1faf:0xe58f34047f1acfe2!8m2!3d24.1538709!4d120.6870089!16s%2Fg%2F11vyl_z92w?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,$1-200,39.0,"瓜,雞肉飯,味噌湯,光,環境,蔥,甜"
一中商圈,小倆口章魚燒-益民店,台中市,北區一中街156號,"https://www.google.com.tw/maps/place/%E5%B0%8F%E5%80%86%E5%8F%A3%E7%AB%A0%E9%AD%9A%E7%87%92-%E7%9B%8A%E6%B0%91%E5%BA%97/@24.1538708,120.686872,21z/data=!4m6!3m5!1s0x346917e6b08ff58f:0xe06cb80b573c6d09!8m2!3d24.1539188!4d120.6869974!16s%2Fg%2F11q_nqttnh?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.0,$1-200,69.0,"口感,柴魚,美乃滋,芥末,丸子,麵糊,海苔,盒,空洞,船"
一中商圈,5 Dogs餐車｜熱狗堡｜一中徹點，餐車到處跑，請關注fb/ig每週行程表,台中市,北區一中街160號,"https://www.google.com.tw/maps/place/5+Dogs%E9%A4%90%E8%BB%8A%EF%BD%9C%E7%86%B1%E7%8B%97%E5%A0%A1%EF%BD%9C%E4%B8%80%E4%B8%AD%E5%BE%B9%E9%BB%9E%EF%BC%8C%E9%A4%90%E8%BB%8A%E5%88%B0%E8%99%95%E8%B7%91%EF%BC%8C%E8%AB%8B%E9%97%9C%E6%B3%A8fb%2Fig%E6%AF%8F%E9%80%B1%E8%A1%8C%E7%A8%8B%E8%A1%A8/@24.1538708,120.686872,21z/data=!4m6!3m5!1s0x34693d2cd2688d75:0xb2f68bf7d2bac7dc!8m2!3d24.1539502!4d120.6869631!16s%2Fg%2F11rvdkvq6y?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$1-200,98.0,"年輕人,辣,價格,橙汁,培根,幸福,包裝,成本,肉醬,ω"
一中商圈,柒壹肆 鍋燒麵 x 鍋物 x 丼飯｜晚餐．宵夜｜歡迎團餐提前一天預訂,台中市,北區一中街160號斜對面攤販,"https://www.google.com.tw/maps/place/%E6%9F%92%E5%A3%B9%E8%82%86+%E9%8D%8B%E7%87%92%E9%BA%B5+x+%E9%8D%8B%E7%89%A9+x+%E4%B8%BC%E9%A3%AF%EF%BD%9C%E6%99%9A%E9%A4%90%EF%BC%8E%E5%AE%B5%E5%A4%9C%EF%BD%9C%E6%AD%A1%E8%BF%8E%E5%9C%98%E9%A4%90%E6%8F%90%E5%89%8D%E4%B8%80%E5%A4%A9%E9%A0%90%E8%A8%82/@24.1538708,120.686872,21z/data=!4m6!3m5!1s0x34693d410f6ddc99:0x19f00d0b1dd45a62!8m2!3d24.153999!4d120.6869878!16s%2Fg%2F11vbbk0pc3?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,$1-200,52.0,"價格,蛤蜊,牛奶,麻辣,辣粉,冬粉,沙茶,點心,甜"
一中商圈,帆太司脆皮拉絲熱狗,台中市,北區益民商圈一樓,"https://www.google.com.tw/maps/place/%E5%B8%86%E5%A4%AA%E5%8F%B8%E8%84%86%E7%9A%AE%E6%8B%89%E7%B5%B2%E7%86%B1%E7%8B%97/@24.1538708,120.686872,21z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693d44caa959b9:0x5569ade8f831936d!8m2!3d24.1540462!4d120.6869357!16s%2Fg%2F11x66bmbpp?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5.0,,14.0,"起司,德式香腸,口感"
一中商圈,一中鐵板沙威瑪,台中市,北區錦南街益民商圈,"https://www.google.com.tw/maps/place/%E4%B8%80%E4%B8%AD%E9%90%B5%E6%9D%BF%E6%B2%99%E5%A8%81%E7%91%AA/@24.1538858,120.6868984,21z/data=!3m1!5s0x34693d67a87a1427:0x48026c3cfbe964f4!4m6!3m5!1s0x34693df928fa3a4b:0x8efa2a28982a4f25!8m2!3d24.1540851!4d120.6869416!16s%2Fg%2F11svfcptjc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,$1-200,27.0,"炒,洋蔥,半熟蛋"
一中商圈,米家一隻雞、醬蟹,台中市,北區錦南街33號,"https://www.google.com.tw/maps/place/%E7%B1%B3%E5%AE%B6%E4%B8%80%E9%9A%BB%E9%9B%9E%E3%80%81%E9%86%AC%E8%9F%B9/@24.154348,120.6860153,19z/data=!4m6!3m5!1s0x346917f47cd6b5d9:0x58157236e3da58eb!8m2!3d24.1543469!4d120.686341!16s%2Fg%2F11k9l42k03?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,,1248.0,"醃,鮑魚,香油,人蔘雞湯,韓式料理,醬油蟹,海苔,生食,魚板,1799"
一中商圈,知遇甜品｜豆花·仙草·雪花冰·剉冰｜,台中市,北區錦南街21號,"https://www.google.com.tw/maps/place/%E7%9F%A5%E9%81%87%E7%94%9C%E5%93%81%EF%BD%9C%E8%B1%86%E8%8A%B1%C2%B7%E4%BB%99%E8%8D%89%C2%B7%E9%9B%AA%E8%8A%B1%E5%86%B0%C2%B7%E5%89%89%E5%86%B0%EF%BD%9C/@24.1543053,120.6864287,20z/data=!4m6!3m5!1s0x34693d3c1660ba5f:0x1288a9c66ec193cf!8m2!3d24.1542973!4d120.6866584!16s%2Fg%2F11vz577f15?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,$1-200,134.0,"環境,舒適,粉粿,黑糖,可愛,配料,碗,店面,荔枝,芋泥"
一中商圈,岩藏拉麵-一中店,台中市,北區錦南街19-18號,"https://www.google.com.tw/maps/place/%E5%B2%A9%E8%97%8F%E6%8B%89%E9%BA%B5-%E4%B8%80%E4%B8%AD%E5%BA%97/@24.1541714,120.6868698,20z/data=!4m6!3m5!1s0x34693d67bdcc9709:0xdce1b3208eca0815!8m2!3d24.1541992!4d120.6871876!16s%2Fg%2F11bzt21k06?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",3.7,$1-200,109.0,"叉燒,價格,煮,豚骨,外送,餛飩,溏心蛋,粉,蔥,炸雞"
一中商圈,Paradiso爬樓梯/restaurants/義大利麵/義大利麵湯/一中街美食/溫馨舒適的餐廳/附近美食,台中市,北區錦南街19-10號1樓,"https://www.google.com.tw/maps/place/Paradiso%E7%88%AC%E6%A8%93%E6%A2%AF%2Frestaurants%2F%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%2F%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E6%B9%AF%2F%E4%B8%80%E4%B8%AD%E8%A1%97%E7%BE%8E%E9%A3%9F%2F%E6%BA%AB%E9%A6%A8%E8%88%92%E9%81%A9%E7%9A%84%E9%A4%90%E5%BB%B3%2F%E9%99%84%E8%BF%91%E7%BE%8E%E9%A3%9F/@24.1540882,120.6871421,20z/data=!4m6!3m5!1s0x34693d66fbef9129:0x3c8fe6379afe993b!8m2!3d24.1540513!4d120.6875359!16s%2Fg%2F11l2s4g6yd?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,$400-600,361.0,"套餐,明太子,軟法,xo醬,牛肝菌,熔岩,鹹蛋黃,開胃菜,德國豬腳,鴨蛋"
一中商圈,邁•MIND Brunch 早午餐（公休詳見IG及google最新動態）,台中市,北區雙十路二段35號,"https://www.google.com.tw/maps/place/%E9%82%81%E2%80%A2MIND+Brunch+%E6%97%A9%E5%8D%88%E9%A4%90%EF%BC%88%E5%85%AC%E4%BC%91%E8%A9%B3%E8%A6%8BIG%E5%8F%8Agoogle%E6%9C%80%E6%96%B0%E5%8B%95%E6%85%8B%EF%BC%89/@24.1527566,120.6880911,19.25z/data=!4m6!3m5!1s0x34693d834a5f02d7:0xd6e775c5627fa6ea!8m2!3d24.1528458!4d120.6887465!16s%2Fg%2F11tjs696zb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,$1-200,395.0,"套餐,生菜,炒泡麵,照燒,牛肉漢堡,雞腿,碼點,焗烤,棉花糖,豬柳"
台南夜市,大東夜市,台南市,台南市東區林森路一段276號,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e769b79d2493d:0xfafc2c8a0c68d96d!8m2!3d22.9826132!4d120.2193412!16s%2Fg%2F155s6l9j!19sChIJPUnSeZt2bjQRbdloDIos_Po?authuser=0&hl=zh-TW&rclk=1,4.3,,30778.0,"停車位,規劃,多人,農產品,銅鑼燒,旗魚,香蕉,米腸,拖吊車,跳投"
台南夜市,原住民石板烤肉,台南市,台南市東區,"https://www.google.com/maps/place/%E5%8E%9F%E4%BD%8F%E6%B0%91%E7%9F%B3%E6%9D%BF%E7%83%A4%E8%82%89/@22.9822261,120.216574,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769b574196af:0xbe701c12d5c4f997!8m2!3d22.9822261!4d120.2191489!16s%2Fg%2F1pzwkxjln?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.4,,42.0,"香腸,夜市,機器,胡椒,盒,油,價格"
台南夜市,東洲黑糖奶舖,台南市,台南市東區林森路一段276號,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96/data=!4m7!3m6!1s0x346e770016cc471d:0xdc184bd56563730e!8m2!3d22.9827537!4d120.2195213!16s%2Fg%2F11vs2c9z17!19sChIJHUfMFgB3bjQRDnNjZdVLGNw?authuser=0&hl=zh-TW&rclk=1,5.0,,2.0,
台南夜市,炫の日式舒芙蕾鬆餅專賣,台南市,台南市東區林森路一段276號,"https://www.google.com/maps/place/%E7%82%AB%E3%81%AE%E6%97%A5%E5%BC%8F%E8%88%92%E8%8A%99%E8%95%BE%E9%AC%86%E9%A4%85%E5%B0%88%E8%B3%A3/@22.982421,120.2160459,17z/data=!3m1!4b1!4m6!3m5!1s0x346e776f09010e73:0xca391c731055a5b4!8m2!3d22.982421!4d120.2186208!16s%2Fg%2F11t830qvk5?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.1,,15.0,"夜市,焦糖,cp值"
台南夜市,碳烤雄大香雞排,台南市,台南市東區林森路一段276號,"https://www.google.com/maps/place/%E7%A2%B3%E7%83%A4%E9%9B%84%E5%A4%A7%E9%A6%99%E9%9B%9E%E6%8E%92/@22.9828512,120.215958,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7751565f1abb:0xbfde111288ec2!8m2!3d22.9828512!4d120.2185329!16s%2Fg%2F11tn48d63m?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",2.0,,2.0,"調味料,失望,油"
台南夜市,陳大民麻辣鴨血(大東東夜市),台南市,台南市東區,"https://www.google.com/maps/place/%E9%99%B3%E5%A4%A7%E6%B0%91%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80(%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82)/@22.982835,120.2161287,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7744849bec4b:0xe45a1656a317a798!8m2!3d22.982835!4d120.2187036!16s%2Fg%2F11gw34x68g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",2.0,,37.0,"魚蛋,眼鏡,錢,臉,外帶,碗,臭"
台南夜市,林桑Laksa麵,台南市,台南市東區林森路一段701號,"https://www.google.com/maps/place/%E6%9E%97%E6%A1%91Laksa%E9%BA%B5/@22.9827851,120.2161437,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769b76dedfa5:0x64b4068c552324a!8m2!3d22.9827851!4d120.2187186!16s%2Fg%2F11ddy9rf1r?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",2.4,,43.0,"火鍋,夜市,雷,配料,椰奶,生氣,哭,消費,口感,價格"
台南夜市,四川麻辣串串香,台南市,台南市東區,https://www.google.com/maps/place/%E5%9B%9B%E5%B7%9D%E9%BA%BB%E8%BE%A3%E4%B8%B2%E4%B8%B2%E9%A6%99/data=!4m7!3m6!1s0x346e769b701e8bcb:0xc2c2d42b5e4d8717!8m2!3d22.982821!4d120.218828!16s%2Fg%2F12hk8lsk3!19sChIJy4secJt2bjQRF4dNXivUwsI?authuser=0&hl=zh-TW&rclk=1,3.3,,12.0,
台南夜市,好吃樂蔥抓餅,台南市,台南市東區林森路一段276號,https://www.google.com/maps/place/%E5%A5%BD%E5%90%83%E6%A8%82%E8%94%A5%E6%8A%93%E9%A4%85/data=!4m7!3m6!1s0x346e769b7035239f:0x7cb3a4fd2814b18c!8m2!3d22.982903!4d120.218897!16s%2Fg%2F11f6kdn66r!19sChIJnyM1cJt2bjQRjLEUKP2ks3w?authuser=0&hl=zh-TW&rclk=1,,,,
台南夜市,林桑鹽水雞油雞醉雞 (台南大東店),台南市,台南市東區,"https://www.google.com/maps/place/%E6%9E%97%E6%A1%91%E9%B9%BD%E6%B0%B4%E9%9B%9E%E6%B2%B9%E9%9B%9E%E9%86%89%E9%9B%9E+(%E5%8F%B0%E5%8D%97%E5%A4%A7%E6%9D%B1%E5%BA%97)/@22.9828015,120.21637,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7756dd5eac9f:0x7327885889a91954!8m2!3d22.9828015!4d120.2189449!16s%2Fg%2F11txfbtxl0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.0,$100-200,19.0,小菜
台南夜市,Dizzy Bar,台南市,台南市東區林森路一段2號大東東夜市10排,"https://www.google.com/maps/place/Dizzy+Bar/@22.9828579,120.2164356,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770c4b136f4b:0xda98a5d3863f77fd!8m2!3d22.9828579!4d120.2190105!16s%2Fg%2F11h_8v8mw0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,1.0,
台南夜市,二師兄古早味滷味-大東東夜市（雖然改為大東東夜市但還是以舊位置繼續擺攤）,台南市,台南市東區林森路一段,"https://www.google.com/maps/place/%E4%BA%8C%E5%B8%AB%E5%85%84%E5%8F%A4%E6%97%A9%E5%91%B3%E6%BB%B7%E5%91%B3-%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%88%E9%9B%96%E7%84%B6%E6%94%B9%E7%82%BA%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82%E4%BD%86%E9%82%84%E6%98%AF%E4%BB%A5%E8%88%8A%E4%BD%8D%E7%BD%AE%E7%B9%BC%E7%BA%8C%E6%93%BA%E6%94%A4%EF%BC%89/@22.9829056,120.2164584,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769ba326989f:0x58342f0b3c526f68!8m2!3d22.9829056!4d120.2190333!16s%2Fg%2F1tdpcyx3?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.3,$100-200,550.0,"米血,豆乾,雞翅,麻油,花園夜市,鴨,價格,三杯,雞屁股,大東夜市"
台南夜市,華慈堂小上海魯味（大東夜市）,台南市,台南市東區,"https://www.google.com/maps/place/%E8%8F%AF%E6%85%88%E5%A0%82%E5%B0%8F%E4%B8%8A%E6%B5%B7%E9%AD%AF%E5%91%B3%EF%BC%88%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82%EF%BC%89/@22.9829827,120.2165836,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77007ff36edd:0xcf6aa688e368b3f!8m2!3d22.9829827!4d120.2191585!16s%2Fg%2F11vq9npq8l?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.5,,2.0,
台南夜市,大東東夜市,台南市,台南市東區長榮路一段223號,https://www.google.com/maps/place/%E5%A4%A7%E6%9D%B1%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e7789a1d3a9f3:0x86f48eba8a49af74!8m2!3d22.9824657!4d120.2184021!16s%2Fg%2F11vkpd8fpx!19sChIJ86nToYl3bjQRdK9JirqO9IY?authuser=0&hl=zh-TW&rclk=1,4.0,,117.0,"攤販,肉,機車,炸,東山鴨頭,球,薑片,軟骨,藥膳,腰"
台南夜市,mini果 果汁牛奶專賣店,台南市,台南市東區林森路一段316號,https://www.google.com/maps/place/mini%E6%9E%9C+%E6%9E%9C%E6%B1%81%E7%89%9B%E5%A5%B6%E5%B0%88%E8%B3%A3%E5%BA%97/data=!4m7!3m6!1s0x346e7700446ebb9b:0xce66e257dab26b99!8m2!3d22.9829751!4d120.2194203!16s%2Fg%2F11ld2sv1ps!19sChIJm7tuRAB3bjQRmWuy2lfiZs4?authuser=0&hl=zh-TW&rclk=1,1.0,,7.0,"價格,木瓜牛奶"
台南夜市,膳品香酥排骨,台南市,台南市東區林森路一段276號,"https://www.google.com/maps/place/%E8%86%B3%E5%93%81%E9%A6%99%E9%85%A5%E6%8E%92%E9%AA%A8/@22.983003,120.2166889,17z/data=!3m1!4b1!4m6!3m5!1s0x346e769b76e4e805:0xbcdca7352545fdc1!8m2!3d22.983003!4d120.2192638!16s%2Fg%2F11f3x9028r?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",2.8,,132.0,"價格,炸,排隊,口味,店員,袋子,夜市,口感,中藥,插隊"
